Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time_uniform,dV_dt,dT_dt
4.2091218669526675,0.2330891332164155,5.122077556599499,0.2349,4.352,4435.0,-1.7016540714287487e-05,0.0014585065604224567
4.209128244850703,0.23314337187338127,5.123655501579886,0.2349,4.352,4436.0,6.3778980354811665e-06,0.0015779449803874357
4.2091346227487385,0.23319761053034702,5.125233446560274,0.2349,4.352,4437.0,6.3778980354811665e-06,0.0015779449803874357
4.209141000646774,0.2332518491873128,5.126811391540661,0.2349,4.352,4438.0,6.3778980354811665e-06,0.0015779449803874357
4.2091473785448095,0.23330608784427853,5.128389336521048,0.2349,4.352,4439.0,6.3778980354811665e-06,0.0015779449803865475
4.209153756442846,0.2333603265012443,5.129967281501435,0.2349,4.352,4440.0,6.377898036369345e-06,0.0015779449803874357
4.209160134340881,0.23341456515821007,5.131545226481823,0.2349,4.352,4441.0,6.3778980354811665e-06,0.0015779449803874357
4.209166512238917,0.23346880381517582,5.13312317146221,0.2349,4.352,4442.0,6.3778980354811665e-06,0.0015779449803874357
4.209172890136952,0.2335230424721416,5.1347011164425975,0.2349,4.352,4443.0,6.3778980354811665e-06,0.0015779449803874357
4.209178233182962,0.2334882435669666,5.137666823806267,0.2349,4.352,4444.0,5.343046010075625e-06,0.002965707363669523
4.2091835762289715,0.23345344466179163,5.140632531169937,0.2349,4.352,4445.0,5.3430460091874465e-06,0.002965707363669523
4.209188919274981,0.23341864575661664,5.143598238533606,0.2349,4.352,4446.0,5.3430460091874465e-06,0.002965707363669523
4.209194262320991,0.23338384685144165,5.146563945897276,0.2349,4.352,4447.0,5.343046010075625e-06,0.002965707363669523
4.209199605367001,0.23334904794626665,5.149529653260944,0.2349,4.352,4448.0,5.343046010075625e-06,0.002965707363668635
4.20920494841301,0.23331424904109166,5.152495360624614,0.2349,4.352,4449.0,5.3430460091874465e-06,0.002965707363669523
4.209210291459019,0.2332794501359167,5.155461067988283,0.2349,4.352,4450.0,5.3430460091874465e-06,0.002965707363669523
4.209215634505029,0.2332446512307417,5.158426775351953,0.2349,4.352,4451.0,5.343046010075625e-06,0.002965707363669523
4.209211936054423,0.2333987404906574,5.157454538343917,0.2349,4.352,4452.0,-3.698450606215431e-06,-0.0009722370080353926
4.209208237603818,0.2335528297505731,5.156482301335882,0.2349,4.352,4453.0,-3.6984506053272526e-06,-0.0009722370080353926
4.209204539153212,0.23370691901048876,5.1555100643278475,0.2349,4.352,4454.0,-3.698450606215431e-06,-0.0009722370080345044
4.209200840702606,0.23386100827040446,5.154537827319812,0.2349,4.352,4455.0,-3.6984506053272526e-06,-0.0009722370080353926
4.209197142252,0.23401509753032015,5.153565590311777,0.2349,4.352,4456.0,-3.698450606215431e-06,-0.0009722370080353926
4.209193443801395,0.23416918679023585,5.152593353303741,0.2349,4.352,4457.0,-3.6984506053272526e-06,-0.0009722370080353926
4.2091897453507885,0.23432327605015152,5.151621116295707,0.2349,4.352,4458.0,-3.698450606215431e-06,-0.0009722370080345044
4.209186046900183,0.23447736531006722,5.1506488792876715,0.2349,4.352,4459.0,-3.6984506053272526e-06,-0.0009722370080353926
4.209182348449577,0.2346314545699829,5.149676642279636,0.2349,4.352,4460.0,-3.698450606215431e-06,-0.0009722370080353926
4.209181152950866,0.23450639367901058,5.151485113931711,0.2349,4.352,4461.0,-1.1954987106932435e-06,0.0018084716520752053
4.209179957452156,0.23438133278803824,5.153293585583787,0.2349,4.352,4462.0,-1.1954987106932435e-06,0.0018084716520760935
4.209178761953444,0.2342562718970659,5.155102057235863,0.2349,4.352,4463.0,-1.195498711581422e-06,0.0018084716520752053
4.209177566454733,0.23413121100609358,5.156910528887938,0.2349,4.352,4464.0,-1.1954987106932435e-06,0.0018084716520752053
4.209176370956023,0.23400615011512121,5.158719000540013,0.2349,4.352,4465.0,-1.1954987106932435e-06,0.0018084716520752053
4.209175175457311,0.23388108922414888,5.160527472192088,0.2349,4.352,4466.0,-1.195498711581422e-06,0.0018084716520752053
4.2091739799586,0.23375602833317655,5.162335943844164,0.2349,4.352,4467.0,-1.1954987106932435e-06,0.0018084716520760935
4.20917278445989,0.2336309674422042,5.1641444154962395,0.2349,4.352,4468.0,-1.1954987106932435e-06,0.0018084716520752053
4.209176907329484,0.23366365756955676,5.169206544896682,0.2349,4.352,4469.0,4.122869594169742e-06,0.005062129400442927
4.209181030199079,0.23369634769690928,5.174268674297126,0.2349,4.352,4470.0,4.122869595057921e-06,0.0050621294004438155
4.209185153068673,0.23372903782426183,5.179330803697569,0.2349,4.352,4471.0,4.122869594169742e-06,0.005062129400442927
4.209189275938268,0.23376172795161437,5.184392933098012,0.2349,4.352,4472.0,4.122869595057921e-06,0.005062129400442927
4.209193398807862,0.2337944180789669,5.189455062498456,0.2349,4.352,4473.0,4.122869594169742e-06,0.0050621294004438155
4.209197521677456,0.23382710820631944,5.194517191898899,0.2349,4.352,4474.0,4.122869594169742e-06,0.005062129400442927
4.2092016445470515,0.23385979833367196,5.199579321299343,0.2349,4.352,4475.0,4.122869595057921e-06,0.0050621294004438155
4.209205767416646,0.2338924884610245,5.204641450699786,0.2349,4.352,4476.0,4.122869594169742e-06,0.005062129400442927
4.209213273909443,0.23388199613814756,5.20489693758927,0.2349,4.352,4477.0,7.506492797126896e-06,0.000255486889484402
4.209220780402241,0.2338715038152706,5.205152424478754,0.2349,4.352,4478.0,7.506492798015074e-06,0.000255486889484402
4.209228286895038,0.23386101149239366,5.20540791136824,0.2349,4.352,4479.0,7.506492797126896e-06,0.0002554868894852902
4.209235793387835,0.2338505191695167,5.205663398257724,0.2349,4.352,4480.0,7.506492797126896e-06,0.000255486889484402
4.209243299880632,0.23384002684663974,5.2059188851472085,0.2349,4.352,4481.0,7.506492797126896e-06,0.000255486889484402
4.209250806373429,0.2338295345237628,5.206174372036694,0.2349,4.352,4482.0,7.506492797126896e-06,0.0002554868894852902
4.209258312866227,0.23381904220088584,5.206429858926178,0.2349,4.352,4483.0,7.506492798015074e-06,0.000255486889484402
4.209265819359024,0.2338085498780089,5.206685345815663,0.2349,4.352,4484.0,7.506492797126896e-06,0.000255486889484402
4.209276526760602,0.23386514002312378,5.207938992698436,0.23483333333333334,4.352,4485.0,1.0707401577825237e-05,0.001253646882773296
4.209287234162181,0.23392173016823864,5.209192639581209,0.23476666666666668,4.352,4486.0,1.0707401578713416e-05,0.001253646882773296
4.209297941563759,0.23397832031335353,5.2104462864639824,0.2347,4.352,4487.0,1.0707401577825237e-05,0.001253646882773296
4.209308648965337,0.23403491045846841,5.211699933346756,0.23463333333333333,4.352,4488.0,1.0707401577825237e-05,0.001253646882773296
4.209319356366915,0.23409150060358327,5.212953580229529,0.23456666666666667,4.352,4489.0,1.0707401578713416e-05,0.001253646882773296
4.209330063768493,0.23414809074869816,5.214207227112302,0.23450000000000001,4.352,4490.0,1.0707401577825237e-05,0.001253646882773296
4.209340771170071,0.23420468089381305,5.215460873995076,0.23443333333333333,4.352,4491.0,1.0707401577825237e-05,0.001253646882773296
4.20935147857165,0.2342612710389279,5.216714520877849,0.23436666666666667,4.352,4492.0,1.0707401578713416e-05,0.001253646882773296
4.2093621859732275,0.2343178611840428,5.217968167760622,0.2343,4.352,4493.0,1.0707401577825237e-05,0.001253646882773296
4.209367749089583,0.2340585471543715,5.219276311873665,0.2343,4.352,4494.0,5.563116355133957e-06,0.0013081441130431415
4.209373312205937,0.2337992331247002,5.2205844559867085,0.2343,4.352,4495.0,5.5631163542457784e-06,0.0013081441130431415
4.209378875322292,0.23353991909502886,5.2218926000997525,0.2343,4.352,4496.0,5.563116355133957e-06,0.0013081441130440297
4.209384438438647,0.23328060506535755,5.223200744212796,0.2343,4.352,4497.0,5.563116355133957e-06,0.0013081441130431415
4.209390001555001,0.23302129103568625,5.224508888325839,0.2343,4.352,4498.0,5.5631163542457784e-06,0.0013081441130431415
4.209395564671357,0.23276197700601492,5.225817032438883,0.2343,4.352,4499.0,5.563116355133957e-06,0.0013081441130440297
4.209401127787711,0.23250266297634362,5.227125176551926,0.2343,4.352,4500.0,5.5631163542457784e-06,0.0013081441130431415
4.209406690904066,0.2322433489466723,5.228433320664969,0.2343,4.352,4501.0,5.563116355133957e-06,0.0013081441130431415
4.209401674476287,0.23261156647868142,5.229903771615959,0.2343,4.352,4502.0,-5.01642777894773e-06,0.0014704509509897434
4.209396658048508,0.23297978401069053,5.231374222566948,0.2343,4.352,4503.0,-5.01642777894773e-06,0.0014704509509888553
4.209391641620729,0.23334800154269963,5.232844673517937,0.2343,4.352,4504.0,-5.01642777894773e-06,0.0014704509509888553
4.20938662519295,0.23371621907470874,5.234315124468926,0.2343,4.352,4505.0,-5.01642777894773e-06,0.0014704509509897434
4.209381608765171,0.23408443660671788,5.235785575419916,0.2343,4.352,4506.0,-5.01642777894773e-06,0.0014704509509897434
4.209376592337392,0.23445265413872698,5.237256026370905,0.2343,4.352,4507.0,-5.01642777894773e-06,0.0014704509509888553
4.209371575909613,0.2348208716707361,5.238726477321894,0.2343,4.352,4508.0,-5.01642777894773e-06,0.0014704509509888553
4.209366559481834,0.2351890892027452,5.2401969282728835,0.2343,4.352,4509.0,-5.01642777894773e-06,0.0014704509509897434
4.209378004057915,0.23484529435315948,5.238554753366552,0.2343,4.352,4510.0,1.1444576080599234e-05,-0.0016421749063315616
4.209389448633996,0.23450149950357377,5.236912578460221,0.2343,4.352,4511.0,1.1444576080599234e-05,-0.0016421749063306734
4.209400893210076,0.23415770465398802,5.23527040355389,0.2343,4.352,4512.0,1.1444576080599234e-05,-0.0016421749063315616
4.209412337786157,0.2338139098044023,5.233628228647558,0.2343,4.352,4513.0,1.1444576080599234e-05,-0.0016421749063315616
4.2094237823622365,0.2334701149548166,5.2319860537412275,0.2343,4.352,4514.0,1.1444576079711055e-05,-0.0016421749063306734
4.209435226938317,0.23312632010523088,5.230343878834896,0.2343,4.352,4515.0,1.1444576080599234e-05,-0.0016421749063315616
4.209446671514398,0.23278252525564513,5.228701703928564,0.2343,4.352,4516.0,1.1444576080599234e-05,-0.0016421749063315616
4.209458116090478,0.23243873040605942,5.227059529022234,0.2343,4.352,4517.0,1.1444576080599234e-05,-0.0016421749063306734
4.209469560666559,0.2320949355564737,5.225417354115902,0.2343,4.352,4518.0,1.1444576080599234e-05,-0.0016421749063315616
4.209468700339974,0.23208226151718475,5.227662942856498,0.2343,4.352,4519.0,-8.603265850837261e-07,0.002245588740596105
4.20946784001339,0.23206958747789583,5.229908531597095,0.2343,4.352,4520.0,-8.603265841955476e-07,0.002245588740596993
4.209466979686805,0.2320569134386069,5.232154120337691,0.2343,4.352,4521.0,-8.603265841955476e-07,0.002245588740596105
4.20946611936022,0.23204423939931795,5.234399709078287,0.2343,4.352,4522.0,-8.603265850837261e-07,0.002245588740596105
4.209465259033635,0.232031565360029,5.2366452978188835,0.2343,4.352,4523.0,-8.603265850837261e-07,0.002245588740596105
4.209464398707051,0.23201889132074008,5.23889088655948,0.2343,4.352,4524.0,-8.603265841955476e-07,0.002245588740596105
4.209463538380467,0.23200621728145115,5.241136475300077,0.2343,4.352,4525.0,-8.603265841955476e-07,0.002245588740596993
4.209462678053882,0.2319935432421622,5.243382064040673,0.2343,4.352,4526.0,-8.603265850837261e-07,0.002245588740596105
4.2094739261934375,0.23189487323538346,5.245869972338728,0.23423750000000002,4.352,4527.0,1.1248139555775083e-05,0.002487908298054897
4.209485174332994,0.2317962032286047,5.248357880636783,0.23417500000000002,4.352,4528.0,1.1248139556663261e-05,0.0024879082980557854
4.20949642247255,0.23169753322182596,5.250845788934838,0.2341125,4.352,4529.0,1.1248139555775083e-05,0.002487908298054897
4.209507670612107,0.2315988632150472,5.253333697232893,0.23405,4.352,4530.0,1.1248139556663261e-05,0.002487908298054897
4.209518918751662,0.23150019320826845,5.255821605530949,0.23398750000000001,4.352,4531.0,1.1248139555775083e-05,0.0024879082980557854
4.209530166891218,0.2314015232014897,5.258309513829004,0.233925,4.352,4532.0,1.1248139555775083e-05,0.002487908298054897
4.209541415030775,0.23130285319471094,5.26079742212706,0.2338625,4.352,4533.0,1.1248139556663261e-05,0.0024879082980557854
4.209552663170331,0.2312041831879322,5.263285330425115,0.2338,4.352,4534.0,1.1248139555775083e-05,0.002487908298054897
4.209569704229102,0.23149924497316754,5.265140314866327,0.2338,4.352,4535.0,1.704105877120554e-05,0.0018549844412127925
4.209586745287873,0.23179430675840285,5.26699529930754,0.2338,4.352,4536.0,1.704105877120554e-05,0.0018549844412127925
4.209603786346644,0.23208936854363818,5.268850283748753,0.2338,4.352,4537.0,1.704105877120554e-05,0.0018549844412127925
4.2096208274054145,0.23238443032887351,5.270705268189966,0.2338,4.352,4538.0,1.7041058770317363e-05,0.0018549844412127925
4.209637868464186,0.23267949211410882,5.272560252631178,0.2338,4.352,4539.0,1.704105877120554e-05,0.0018549844412119043
4.209654909522957,0.23297455389934416,5.2744152370723905,0.2338,4.352,4540.0,1.704105877120554e-05,0.0018549844412127925
4.209671950581728,0.23326961568457946,5.276270221513603,0.2338,4.352,4541.0,1.704105877120554e-05,0.0018549844412127925
4.209688991640499,0.2335646774698148,5.278125205954816,0.2338,4.352,4542.0,1.704105877120554e-05,0.0018549844412127925
4.209690635031955,0.23329217794801727,5.276896388055647,0.2338,4.352,4543.0,1.64339145580783e-06,-0.0012288178991690657
4.209692278423411,0.23301967842621973,5.275667570156479,0.2338,4.352,4544.0,1.64339145580783e-06,-0.0012288178991681775
4.209693921814867,0.23274717890442223,5.27443875225731,0.2338,4.352,4545.0,1.64339145580783e-06,-0.0012288178991690657
4.209695565206323,0.2324746793826247,5.273209934358141,0.2338,4.352,4546.0,1.64339145580783e-06,-0.0012288178991690657
4.2096972085977775,0.23220217986082717,5.271981116458972,0.2338,4.352,4547.0,1.6433914549196516e-06,-0.0012288178991690657
4.209698851989233,0.23192968033902966,5.2707522985598025,0.2338,4.352,4548.0,1.64339145580783e-06,-0.0012288178991690657
4.209700495380689,0.23165718081723213,5.269523480660634,0.2338,4.352,4549.0,1.64339145580783e-06,-0.0012288178991681775
4.209702138772145,0.2313846812954346,5.268294662761465,0.2338,4.352,4550.0,1.64339145580783e-06,-0.0012288178991690657
4.209704159157128,0.2315395438494001,5.2699694505212,0.2338,4.352,4551.0,2.0203849828703824e-06,0.0016747877597342864
4.209706179542111,0.23169440640336555,5.271644238280935,0.2338,4.352,4552.0,2.0203849828703824e-06,0.0016747877597351746
4.209708199927093,0.23184926895733105,5.273319026040669,0.2338,4.352,4553.0,2.020384981982204e-06,0.0016747877597342864
4.2097102203120755,0.2320041315112965,5.274993813800404,0.2338,4.352,4554.0,2.0203849828703824e-06,0.0016747877597351746
4.209712240697058,0.232158994065262,5.2766686015601385,0.2338,4.352,4555.0,2.0203849828703824e-06,0.0016747877597342864
4.209714261082041,0.23231385661922746,5.278343389319874,0.2338,4.352,4556.0,2.0203849828703824e-06,0.0016747877597351746
4.209716281467023,0.23246871917319295,5.280018177079608,0.2338,4.352,4557.0,2.020384981982204e-06,0.0016747877597342864
4.209718301852006,0.2326235817271584,5.281692964839343,0.2338,4.352,4558.0,2.0203849828703824e-06,0.0016747877597351746
4.209720322236989,0.2327784442811239,5.283367752599077,0.2338,4.352,4559.0,2.0203849828703824e-06,0.0016747877597342864
4.209735495246803,0.23277383597484538,5.284610259283611,0.23372500000000002,4.352,4560.0,1.5173009813906901e-05,0.0012425066845338506
4.209750668256617,0.2327692276685669,5.285852765968146,0.23365,4.352,4561.0,1.5173009813906901e-05,0.0012425066845347388
4.209765841266431,0.23276461936228837,5.28709527265268,0.233575,4.352,4562.0,1.5173009813906901e-05,0.0012425066845338506
4.209781014276245,0.23276001105600985,5.288337779337214,0.23349999999999999,4.352,4563.0,1.5173009813906901e-05,0.0012425066845338506
4.2097961872860585,0.23275540274973133,5.2895802860217485,0.233425,4.352,4564.0,1.5173009813906901e-05,0.0012425066845347388
4.209811360295872,0.2327507944434528,5.290822792706282,0.23335,4.352,4565.0,1.5173009813906901e-05,0.0012425066845338506
4.209826533305686,0.23274618613717432,5.292065299390817,0.23327499999999998,4.352,4566.0,1.5173009813906901e-05,0.0012425066845347388
4.2098417063155,0.2327415778308958,5.293307806075351,0.2332,4.352,4567.0,1.5173009813906901e-05,0.0012425066845338506
4.209849831445386,0.23264256593607746,5.2951362278676095,0.2332,4.352,4568.0,8.12512988535019e-06,0.0018284217922586166
4.20985795657527,0.23254355404125915,5.296964649659868,0.2332,4.352,4569.0,8.125129884462012e-06,0.0018284217922586166
4.209866081705155,0.23244454214644084,5.298793071452126,0.2332,4.352,4570.0,8.12512988535019e-06,0.0018284217922577284
4.209874206835041,0.2323455302516225,5.3006214932443845,0.2332,4.352,4571.0,8.12512988535019e-06,0.0018284217922586166
4.209882331964926,0.23224651835680415,5.302449915036643,0.2332,4.352,4572.0,8.12512988535019e-06,0.0018284217922586166
4.2098904570948115,0.23214750646198584,5.304278336828901,0.2332,4.352,4573.0,8.12512988535019e-06,0.0018284217922577284
4.209898582224696,0.23204849456716753,5.306106758621159,0.2332,4.352,4574.0,8.125129884462012e-06,0.0018284217922586166
4.209906707354581,0.2319494826723492,5.307935180413418,0.2332,4.352,4575.0,8.12512988535019e-06,0.0018284217922586166
4.209924749802314,0.2319610369118124,5.308425501073583,0.2332,4.352,4576.0,1.8042447732291578e-05,0.0004903206601651888
4.209942792250046,0.2319725911512756,5.308915821733749,0.2332,4.352,4577.0,1.8042447732291578e-05,0.000490320660166077
4.209960834697779,0.23198414539073883,5.3094061423939145,0.2332,4.352,4578.0,1.8042447733179756e-05,0.0004903206601651888
4.209978877145511,0.23199569963020203,5.30989646305408,0.2332,4.352,4579.0,1.8042447732291578e-05,0.0004903206601651888
4.209996919593244,0.23200725386966525,5.310386783714246,0.2332,4.352,4580.0,1.8042447732291578e-05,0.000490320660166077
4.210014962040976,0.23201880810912845,5.310877104374411,0.2332,4.352,4581.0,1.8042447732291578e-05,0.0004903206601651888
4.210033004488709,0.23203036234859167,5.311367425034576,0.2332,4.352,4582.0,1.8042447733179756e-05,0.0004903206601651888
4.210051046936441,0.23204191658805487,5.311857745694742,0.2332,4.352,4583.0,1.8042447732291578e-05,0.000490320660166077
4.210069089384174,0.2320534708275181,5.312348066354907,0.2332,4.352,4584.0,1.8042447732291578e-05,0.0004903206601651888
4.210079632351466,0.23205302555272223,5.314300672942939,0.2332,4.352,4585.0,1.054296729208204e-05,0.0019526065880315358
4.210090175318758,0.23205258027792636,5.3162532795309705,0.2332,4.352,4586.0,1.054296729208204e-05,0.0019526065880315358
4.21010071828605,0.23205213500313046,5.318205886119003,0.2332,4.352,4587.0,1.054296729208204e-05,0.001952606588032424
4.210111261253342,0.2320516897283346,5.3201584927070344,0.2332,4.352,4588.0,1.054296729208204e-05,0.0019526065880315358
4.210121804220633,0.23205124445353872,5.322111099295066,0.2332,4.352,4589.0,1.0542967291193861e-05,0.0019526065880315358
4.210132347187925,0.23205079917874283,5.324063705883098,0.2332,4.352,4590.0,1.054296729208204e-05,0.001952606588032424
4.210142890155217,0.23205035390394696,5.32601631247113,0.2332,4.352,4591.0,1.054296729208204e-05,0.0019526065880315358
4.2101534331225094,0.2320499086291511,5.3279689190591615,0.2332,4.352,4592.0,1.054296729208204e-05,0.0019526065880315358
4.210166756062798,0.23196719727131046,5.3310917492943455,0.2331375,4.352,4593.0,1.3322940288773566e-05,0.0031228302351840043
4.210180079003086,0.23188448591346983,5.3342145795295295,0.23307499999999998,4.352,4594.0,1.3322940287885388e-05,0.0031228302351840043
4.210193401943375,0.2318017745556292,5.3373374097647135,0.23301249999999998,4.352,4595.0,1.3322940288773566e-05,0.0031228302351840043
4.210206724883664,0.23171906319778857,5.3404602399998975,0.23295,4.352,4596.0,1.3322940288773566e-05,0.0031228302351840043
4.2102200478239515,0.2316363518399479,5.3435830702350815,0.2328875,4.352,4597.0,1.3322940287885388e-05,0.0031228302351840043
4.21023337076424,0.23155364048210728,5.3467059004702655,0.232825,4.352,4598.0,1.3322940288773566e-05,0.0031228302351840043
4.210246693704528,0.23147092912426664,5.3498287307054495,0.23276249999999998,4.352,4599.0,1.3322940287885388e-05,0.0031228302351840043
4.210260016644817,0.231388217766426,5.3529515609406335,0.2327,4.352,4600.0,1.3322940288773566e-05,0.0031228302351840043
4.210254379767313,0.23145751320052774,5.356397436987274,0.2327,4.352,4601.0,-5.636877504322513e-06,0.0034458760466407057
4.210248742889808,0.23152680863462946,5.359843313033915,0.2327,4.352,4602.0,-5.636877504322513e-06,0.0034458760466407057
4.210243106012304,0.23159610406873118,5.363289189080555,0.2327,4.352,4603.0,-5.636877504322513e-06,0.0034458760466398175
4.2102374691348,0.2316653995028329,5.3667350651271954,0.2327,4.352,4604.0,-5.636877504322513e-06,0.0034458760466407057
4.210231832257296,0.23173469493693463,5.370180941173836,0.2327,4.352,4605.0,-5.636877503434334e-06,0.0034458760466407057
4.210226195379792,0.23180399037103636,5.373626817220476,0.2327,4.352,4606.0,-5.636877504322513e-06,0.0034458760466398175
4.210220558502288,0.23187328580513808,5.377072693267117,0.2327,4.352,4607.0,-5.636877504322513e-06,0.0034458760466407057
4.210214921624783,0.2319425812392398,5.380518569313757,0.2327,4.352,4608.0,-5.636877504322513e-06,0.0034458760466407057
4.210259990831898,0.23176304384447802,5.380790510689534,0.2327,4.352,4609.0,4.5069207114778465e-05,0.0002719413757770184
4.210305060039014,0.23158350644971623,5.381062452065311,0.2327,4.352,4610.0,4.506920711566664e-05,0.0002719413757770184
4.2103501292461285,0.23140396905495444,5.381334393441089,0.2327,4.352,4611.0,4.5069207114778465e-05,0.00027194137577790656
4.210395198453244,0.23122443166019266,5.381606334816866,0.2327,4.352,4612.0,4.506920711566664e-05,0.0002719413757770184
4.210440267660359,0.23104489426543084,5.381878276192643,0.2327,4.352,4613.0,4.5069207114778465e-05,0.0002719413757770184
4.210485336867475,0.23086535687066906,5.38215021756842,0.2327,4.352,4614.0,4.506920711566664e-05,0.0002719413757770184
4.210530406074589,0.23068581947590727,5.382422158944198,0.2327,4.352,4615.0,4.5069207114778465e-05,0.00027194137577790656
4.210575475281705,0.23050628208114549,5.382694100319975,0.2327,4.352,4616.0,4.506920711566664e-05,0.0002719413757770184
4.21062054448882,0.2303267446863837,5.382966041695752,0.2327,4.352,4617.0,4.5069207114778465e-05,0.0002719413757770184
4.210594430448349,0.23059285278653593,5.386113342202518,0.2326375,4.352,4618.0,-2.6114040470481825e-05,0.0031473005067654825
4.210568316407878,0.23085896088668814,5.389260642709283,0.23257499999999998,4.352,4619.0,-2.6114040471370004e-05,0.0031473005067654825
4.2105422023674075,0.23112506898684038,5.39240794321605,0.23251249999999998,4.352,4620.0,-2.6114040470481825e-05,0.0031473005067663706
4.210516088326937,0.23139117708699258,5.395555243722815,0.23245,4.352,4621.0,-2.6114040470481825e-05,0.0031473005067654825
4.2104899742864665,0.23165728518714482,5.398702544229581,0.2323875,4.352,4622.0,-2.6114040470481825e-05,0.0031473005067654825
4.210463860245996,0.23192339328729705,5.401849844736347,0.232325,4.352,4623.0,-2.6114040470481825e-05,0.0031473005067663706
4.210437746205525,0.23218950138744926,5.4049971452431125,0.23226249999999998,4.352,4624.0,-2.6114040471370004e-05,0.0031473005067654825
4.210411632165054,0.2324556094876015,5.408144445749878,0.2322,4.352,4625.0,-2.6114040470481825e-05,0.0031473005067654825
4.210441555867322,0.2321359345508248,5.410545727954507,0.2322,4.352,4626.0,2.992370226806429e-05,0.002401282204629318
4.21047147956959,0.23181625961404806,5.412947010159137,0.2322,4.352,4627.0,2.992370226806429e-05,0.002401282204629318
4.210501403271858,0.23149658467727136,5.415348292363766,0.2322,4.352,4628.0,2.992370226806429e-05,0.002401282204629318
4.210531326974127,0.23117690974049465,5.417749574568395,0.2322,4.352,4629.0,2.9923702268952468e-05,0.002401282204629318
4.210561250676395,0.23085723480371795,5.4201508567730246,0.2322,4.352,4630.0,2.992370226806429e-05,0.002401282204629318
4.2105911743786635,0.23053755986694124,5.422552138977654,0.2322,4.352,4631.0,2.992370226806429e-05,0.002401282204629318
4.2106210980809315,0.2302178849301645,5.424953421182283,0.2322,4.352,4632.0,2.992370226806429e-05,0.002401282204629318
4.2106510217832,0.2298982099933878,5.4273547033869125,0.2322,4.352,4633.0,2.992370226806429e-05,0.002401282204629318
4.210639874652334,0.22989722420602693,5.429402999930406,0.2322,4.352,4634.0,-1.1147130865474253e-05,0.0020482965434931444
4.210628727521469,0.22989623841866602,5.4314512964739,0.2322,4.352,4635.0,-1.1147130865474253e-05,0.0020482965434940326
4.210617580390603,0.22989525263130514,5.433499593017393,0.2322,4.352,4636.0,-1.1147130865474253e-05,0.0020482965434931444
4.210606433259738,0.22989426684394426,5.435547889560887,0.2322,4.352,4637.0,-1.1147130865474253e-05,0.0020482965434940326
4.210595286128873,0.22989328105658335,5.43759618610438,0.2322,4.352,4638.0,-1.1147130864586074e-05,0.0020482965434931444
4.210584138998008,0.22989229526922247,5.439644482647873,0.2322,4.352,4639.0,-1.1147130865474253e-05,0.0020482965434931444
4.210572991867142,0.22989130948186157,5.441692779191367,0.2322,4.352,4640.0,-1.1147130865474253e-05,0.0020482965434940326
4.210561844736277,0.2298903236945007,5.44374107573486,0.2322,4.352,4641.0,-1.1147130865474253e-05,0.0020482965434931444
4.210594432979189,0.23004349644284394,5.445291645142278,0.2322,4.352,4642.0,3.2588242912190424e-05,0.0015505694074180454
4.2106270212221,0.23019666919118723,5.446842214549696,0.2322,4.352,4643.0,3.2588242911302245e-05,0.0015505694074180454
4.210659609465012,0.23034984193953048,5.4483927839571145,0.2322,4.352,4644.0,3.2588242912190424e-05,0.0015505694074180454
4.210692197707925,0.23050301468787376,5.4499433533645325,0.2322,4.352,4645.0,3.2588242912190424e-05,0.0015505694074180454
4.210724785950836,0.23065618743621702,5.4514939227719506,0.2322,4.352,4646.0,3.2588242911302245e-05,0.0015505694074180454
4.210757374193748,0.2308093601845603,5.453044492179369,0.2322,4.352,4647.0,3.2588242912190424e-05,0.0015505694074180454
4.21078996243666,0.23096253293290356,5.454595061586787,0.2322,4.352,4648.0,3.2588242912190424e-05,0.0015505694074180454
4.210822550679572,0.23111570568124684,5.456145630994205,0.2322,4.352,4649.0,3.2588242911302245e-05,0.0015505694074180454
4.210855138922484,0.2312688784295901,5.457696200401623,0.2322,4.352,4650.0,3.2588242912190424e-05,0.0015505694074180454
4.210853818387494,0.23122833985978647,5.45772467905286,0.232125,4.352,4651.0,-1.3205349898015584e-06,2.8478651237229258e-05
4.210852497852503,0.23118780128998287,5.457753157704097,0.23204999999999998,4.352,4652.0,-1.3205349906897368e-06,2.8478651237229258e-05
4.2108511773175135,0.23114726272017927,5.457781636355334,0.231975,4.352,4653.0,-1.3205349898015584e-06,2.8478651237229258e-05
4.210849856782524,0.23110672415037564,5.457810115006572,0.2319,4.352,4654.0,-1.3205349898015584e-06,2.8478651237229258e-05
4.210848536247533,0.23106618558057201,5.45783859365781,0.231825,4.352,4655.0,-1.3205349906897368e-06,2.8478651238117436e-05
4.210847215712543,0.23102564701076841,5.457867072309047,0.23175,4.352,4656.0,-1.3205349898015584e-06,2.8478651237229258e-05
4.2108458951775525,0.23098510844096481,5.457895550960284,0.231675,4.352,4657.0,-1.3205349906897368e-06,2.8478651237229258e-05
4.210844574642563,0.2309445698711612,5.4579240296115215,0.2316,4.352,4658.0,-1.3205349898015584e-06,2.8478651237229258e-05
4.210841255513037,0.23101637608217743,5.457805607487967,0.2316,4.352,4659.0,-3.3191295258916398e-06,-0.00011842212355439585
4.210837936383512,0.2310881822931937,5.457687185364413,0.2316,4.352,4660.0,-3.3191295250034614e-06,-0.00011842212355439585
